id,timestep,pop_r,pop_s,pop_p,pop_d,pop_rec_r,pop_rec_p,pop_car_p,pop_car_r,num_calves,num_dh,num_heifers,num_lactating,num_dry,num_weaned,pop_er,pop_ep,inf_calves,car_calves,ri_calves,rc_calves,inf_weaned,car_weaned,ri_weaned,rc_weaned,inf_heifers,car_heifers,ri_heifers,rc_heifers,inf_dh,car_dh,ri_dh,rc_dh,inf_lactating,car_lactating,ri_lactating,rc_lactating,inf_dry,car_dry,ri_dry,rc_dry,clinical,subclinical,current_b1,current_b2,current_b3,current_b4,current_spring,current_autumn,optimal_stock,treatment_prob,vacc_rate,fpt_rate,pen_decon,treat_calf,treat_lac,iteration,system,simid
1,2149,0,11,0,0,343,18,1,6,0,76,0,190,51,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,190,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2150,0,11,0,0,343,17,1,6,0,76,0,187,53,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,187,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2151,1,11,0,1,343,17,1,6,0,76,0,179,61,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,1,179,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2152,1,11,0,1,341,17,1,6,0,76,0,177,62,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,1,177,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2153,0,11,0,0,341,17,1,6,0,76,0,175,63,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,0,0,175,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2154,1,11,0,1,341,17,1,6,0,76,0,170,68,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,2,0,1,170,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2155,1,11,0,1,341,17,1,6,0,76,0,166,72,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,3,0,1,166,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2156,0,11,0,0,342,16,1,6,0,76,0,159,79,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,159,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2157,0,11,0,0,342,16,1,6,0,76,0,156,82,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,156,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2158,1,11,0,1,342,16,1,6,0,76,0,153,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,3,0,1,153,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2159,1,11,0,1,342,16,1,6,0,76,0,150,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,3,0,1,150,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2160,1,11,0,1,342,16,1,6,0,76,0,147,91,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,3,0,1,147,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2161,0,11,0,0,343,16,1,6,0,76,0,145,93,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,145,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2162,0,11,0,0,343,16,1,6,0,76,0,142,96,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,142,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2163,0,11,0,0,343,15,1,6,0,76,0,138,99,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,138,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2164,0,11,0,0,343,15,1,6,0,76,0,136,101,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,136,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2165,0,11,0,0,343,15,1,6,0,76,0,134,103,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,134,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2166,0,11,0,0,343,15,1,6,0,76,0,127,110,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,127,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2167,0,11,0,0,343,15,1,6,0,76,0,123,114,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,123,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2168,0,11,0,0,343,15,1,6,0,76,0,122,115,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,122,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2169,0,11,0,0,342,15,1,6,0,76,0,120,116,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,120,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2170,0,11,0,0,342,15,1,6,0,76,0,118,118,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,118,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2171,0,11,0,0,341,15,1,6,0,76,0,115,121,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,115,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2172,0,11,0,0,340,15,1,6,0,76,0,113,123,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,113,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2173,1,11,0,1,340,15,1,6,0,76,0,111,125,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,4,0,1,111,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2174,2,11,0,2,340,15,1,6,0,76,0,111,125,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,4,0,2,111,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2175,1,12,0,1,341,15,1,6,3,73,0,113,126,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,0,1,113,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2176,1,13,0,1,341,15,1,6,4,72,0,110,130,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,0,1,110,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2177,0,14,0,0,342,14,1,6,6,70,1,111,130,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,111,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2178,0,14,0,0,342,14,1,6,7,69,1,108,134,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,108,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2179,0,16,0,0,342,14,1,6,9,66,1,109,136,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,109,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2180,0,18,0,0,342,14,1,6,10,64,1,107,140,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,107,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2181,1,18,0,1,342,14,1,6,13,60,1,109,142,62,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,109,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2182,2,18,0,2,342,14,1,6,14,59,2,109,143,61,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,109,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2183,2,17,0,2,342,14,1,6,12,59,2,108,144,61,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,108,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2184,3,19,0,3,342,14,1,6,16,55,2,108,148,61,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,1,108,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2185,2,19,0,2,341,13,1,6,16,54,2,104,152,61,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,104,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2186,2,18,0,2,341,13,1,6,15,53,2,102,155,61,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,102,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2187,2,18,0,2,340,13,1,6,14,52,2,100,157,61,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,100,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2188,4,18,0,4,339,13,1,6,14,50,2,99,159,61,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,2,2,99,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2189,2,19,0,2,339,13,1,7,14,48,2,96,164,61,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,1,1,96,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2190,2,20,0,2,339,13,1,7,15,46,2,94,168,61,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,1,1,94,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2191,2,20,0,2,340,13,1,7,15,45,2,94,169,61,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,2,1,94,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2192,1,20,0,1,339,13,1,7,13,44,2,90,174,61,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,0,1,90,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2193,0,21,0,0,339,13,1,7,16,41,2,88,178,61,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,88,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2194,0,21,0,0,339,13,1,7,17,40,2,89,178,61,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,89,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2195,0,21,0,0,338,13,1,7,16,40,2,88,178,61,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,88,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2196,1,21,0,1,336,13,1,7,18,37,2,85,182,61,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,2,85,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2197,1,21,0,1,336,13,1,7,17,37,2,83,184,61,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,1,2,83,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2198,1,21,0,1,336,13,1,7,15,36,2,80,188,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,1,80,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2199,1,21,0,1,337,13,1,7,15,36,2,80,188,61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,80,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2200,1,21,0,1,337,13,1,7,15,35,3,79,190,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,79,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2201,1,22,0,1,337,13,1,7,16,33,4,81,190,59,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,81,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2202,2,23,0,2,337,13,1,7,17,32,4,80,192,59,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,80,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2203,1,24,0,1,337,13,1,7,19,31,4,82,191,59,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,82,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2204,2,27,0,2,337,13,1,7,23,30,6,80,194,57,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,2,80,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2205,0,30,0,0,337,13,1,8,27,28,8,84,192,55,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,84,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2206,0,31,0,0,337,13,1,8,33,26,8,91,187,55,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,91,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2207,1,33,0,1,336,13,1,8,38,22,9,95,186,54,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,0,95,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2208,2,31,0,2,336,13,1,8,40,20,9,96,187,54,6,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,4,0,96,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2209,2,30,0,2,336,13,1,8,38,19,11,98,186,52,9,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,4,0,98,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2210,3,32,0,3,336,13,1,8,36,18,12,100,185,51,7,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,3,1,100,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2211,3,37,0,3,336,13,1,8,43,16,12,109,178,51,7,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,4,1,109,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2212,3,38,0,3,336,13,1,8,41,16,15,111,176,48,6,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,1,111,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2213,2,39,0,2,337,13,1,8,44,15,16,115,173,47,6,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,4,1,115,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2214,2,41,0,2,338,13,1,8,47,14,18,116,173,45,5,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,6,1,116,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2215,2,45,0,2,338,13,1,8,47,13,18,120,170,45,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,3,1,120,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2216,1,48,0,1,338,13,1,8,48,13,19,124,166,44,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,1,1,124,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2217,1,48,0,1,338,13,1,8,52,12,22,127,164,41,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,2,127,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2218,1,50,1,2,338,13,1,8,56,11,22,133,159,41,5,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,1,2,133,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2219,4,49,1,5,338,13,1,8,61,11,23,138,154,40,4,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,4,3,138,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2220,4,49,1,5,338,13,1,8,65,9,25,143,151,38,7,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,4,3,143,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2221,2,50,1,3,339,13,1,8,65,7,25,147,149,38,5,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,5,2,147,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2222,2,53,1,3,339,14,1,8,68,7,25,153,143,38,2,2,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,7,2,153,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2223,1,52,2,3,340,14,1,8,67,6,25,158,139,38,8,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,2,2,158,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2224,3,50,2,5,340,14,1,8,68,6,26,163,134,37,8,3,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,4,2,163,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2225,1,52,4,5,341,14,1,8,68,5,27,168,130,36,5,2,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,8,1,168,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2226,3,54,3,6,341,14,1,8,72,3,28,177,123,35,7,3,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,5,1,177,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2227,4,53,3,7,341,15,1,8,74,3,28,180,120,35,7,3,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,4,3,180,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2228,5,49,3,8,341,17,1,8,76,2,28,183,118,35,13,1,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,6,3,183,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2229,8,49,3,11,342,17,1,8,78,2,29,189,112,34,13,0,3,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,8,5,189,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2230,9,49,3,12,343,17,1,8,76,2,30,192,109,33,11,0,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,7,5,192,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2231,11,44,1,12,346,19,1,8,78,2,31,195,106,32,9,0,1,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,12,3,195,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2232,10,41,1,11,346,19,1,8,74,1,32,197,105,31,10,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,9,3,197,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2233,11,41,1,12,348,19,1,8,74,1,32,200,102,31,8,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,9,3,200,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2234,11,38,0,11,348,20,1,8,76,0,32,205,98,31,11,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,6,5,205,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2235,15,40,0,15,349,20,1,8,79,0,32,211,92,31,9,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,9,6,211,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2236,8,43,0,8,349,20,1,8,78,0,33,216,87,30,10,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,6,4,216,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2237,13,42,0,13,351,20,1,8,81,0,34,221,82,29,7,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,8,6,221,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2238,9,39,0,9,352,20,1,8,74,0,34,222,81,30,8,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,3,6,222,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2239,9,39,0,9,355,20,1,8,72,0,35,224,79,31,5,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,5,4,224,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2240,8,41,0,8,355,20,1,8,73,0,37,228,75,29,5,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,3,5,228,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2241,5,43,0,5,356,20,1,8,72,0,38,231,72,28,5,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,2,4,231,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2242,5,43,0,5,359,20,1,8,71,0,39,231,72,27,2,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,3,3,231,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2243,4,43,0,4,361,20,1,8,73,0,41,235,68,25,3,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,3,235,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2244,3,43,0,3,361,20,1,8,75,0,41,240,63,26,4,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,3,240,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2245,2,44,0,2,362,19,1,8,81,0,44,246,57,23,7,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,3,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2246,3,44,0,3,362,19,1,8,82,0,47,248,55,20,9,1,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,2,4,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2247,3,41,0,3,363,18,1,8,83,0,48,252,51,19,9,3,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,2,3,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2248,3,42,0,3,365,18,1,8,82,0,48,255,48,19,7,3,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,1,3,255,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2249,8,38,3,11,365,18,1,8,81,0,48,256,47,20,6,1,3,0,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,8,6,256,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2250,7,35,2,9,365,18,1,8,78,0,49,259,44,20,9,2,2,0,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,4,6,259,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2251,9,36,1,10,355,17,1,8,77,0,49,253,40,20,7,2,1,0,8,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,1,0,1,5,6,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,2252,8,35,2,10,357,17,1,8,77,0,50,254,39,19,7,1,2,0,6,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,1,4,7,254,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
